item_code;minimum_inventory;minimum_inventory_ceiling;inventory_basis_source;paired_historical_product;pre_t_order_count;daily_observation_count;lead_time_sample_size;percentile_position;percentile_rank;percentile_weight
31502037001;4,700000000000001;5;full_horizon_lead_time_percentile_n_plus_one;;8;12;12;11,700000000000001;11;0,7000000000000011
31502041001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;4;4;4,5;4;0,0
31503003001;5,5;6;full_horizon_lead_time_percentile_n_plus_one;;8;14;14;13,5;13;0,5
31504009001;7,399999999999999;8;full_horizon_lead_time_percentile_n_plus_one;;8;17;17;16,2;16;0,1999999999999993
31504015001;4,400000000000002;5;full_horizon_lead_time_percentile_n_plus_one;;4;11;11;10,8;10;0,8000000000000007
31530003001;8,0;8;full_horizon_lead_time_percentile_n_plus_one;;0;4;4;4,5;4;0,0
31530005001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;1;2;2;2,7;2;0,0
31530008001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;6;6;6,3;6;0,0
31530011001;3,700000000000001;4;full_horizon_lead_time_percentile_n_plus_one;;7;12;12;11,700000000000001;11;0,7000000000000011
31530027001;3,700000000000001;4;full_horizon_lead_time_percentile_n_plus_one;;6;12;12;11,700000000000001;11;0,7000000000000011
31530043001;1,4000000000000004;2;full_horizon_lead_time_percentile_n_plus_one;;2;15;15;14,4;14;0,40000000000000036
31530107001;5,200000000000003;6;full_horizon_lead_time_percentile_n_plus_one;;10;21;21;19,8;19;0,8000000000000007
31530108001;4,100000000000003;5;full_horizon_lead_time_percentile_n_plus_one;;2;12;12;11,700000000000001;11;0,7000000000000011
31531002001;11,100000000000016;12;full_horizon_lead_time_percentile_n_plus_one;;36;18;18;17,1;17;0,10000000000000142
31531021001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;5;14;14;13,5;13;0,5
31531022001;3,400000000000002;4;full_horizon_lead_time_percentile_n_plus_one;;7;12;12;11,700000000000001;11;0,7000000000000011
31531042001;8,0;8;full_horizon_lead_time_percentile_n_plus_one;;9;14;14;13,5;13;0,5
31531047001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;5;12;12;11,700000000000001;11;0,7000000000000011
31531056001;3,6000000000000014;4;full_horizon_lead_time_percentile_n_plus_one;;8;15;15;14,4;14;0,40000000000000036
31532003001;1,9000000000000021;2;full_horizon_lead_time_percentile_n_plus_one;;4;20;20;18,900000000000002;18;0,9000000000000021
31532060001;3,400000000000002;4;full_horizon_lead_time_percentile_n_plus_one;;5;12;12;11,700000000000001;11;0,7000000000000011
31532098001;6,200000000000003;7;full_horizon_lead_time_percentile_n_plus_one;;11;18;18;17,1;17;0,10000000000000142
31532099001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;13;20;20;18,900000000000002;18;0,9000000000000021
31532100001;7,400000000000002;8;full_horizon_lead_time_percentile_n_plus_one;;12;21;21;19,8;19;0,8000000000000007
31533003001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;4;18;18;17,1;17;0,10000000000000142
31533005001;10,0;10;full_horizon_lead_time_percentile_n_plus_one;;29;20;20;18,900000000000002;18;0,9000000000000021
31533008001;15,600000000000001;16;full_horizon_lead_time_percentile_n_plus_one;;67;21;21;19,8;19;0,8000000000000007
31533034001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
31533084001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
31533085001;3,700000000000001;4;full_horizon_lead_time_percentile_n_plus_one;;3;10;10;9,9;9;0,9000000000000004
31533096001;1,8000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;3;21;21;19,8;19;0,8000000000000007
31533097001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;5;8;8;8,1;8;0,0
31533309001;4,200000000000001;5;full_horizon_lead_time_percentile_n_plus_one;;8;15;15;14,4;14;0,40000000000000036
31543032001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;17;17;16,2;16;0,1999999999999993
31545011001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;5;20;20;18,900000000000002;18;0,9000000000000021
31546020001;4,800000000000001;5;full_horizon_lead_time_percentile_n_plus_one;;8;11;11;10,8;10;0,8000000000000007
31552006001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;19;19;18,0;18;0,0
31553006001;1,8000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;8;21;21;19,8;19;0,8000000000000007
31556012001;1,1999999999999993;2;full_horizon_lead_time_percentile_n_plus_one;;1;17;17;16,2;16;0,1999999999999993
31563039001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
31564005001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;5;17;17;16,2;16;0,1999999999999993
31564007001;7,400000000000002;8;full_horizon_lead_time_percentile_n_plus_one;;5;11;11;10,8;10;0,8000000000000007
31567004001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;4;10;10;9,9;9;0,9000000000000004
31567010001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;11;11;10,8;10;0,8000000000000007
31567018001;22,800000000000004;23;full_horizon_lead_time_percentile_n_plus_one;;30;21;21;19,8;19;0,8000000000000007
31567025001;11,800000000000004;12;full_horizon_lead_time_percentile_n_plus_one;;20;20;20;18,900000000000002;18;0,9000000000000021
31567030001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;4;19;19;18,0;18;0,0
31567031001;18,000000000000004;19;full_horizon_lead_time_percentile_n_plus_one;;33;21;21;19,8;19;0,8000000000000007
31567037001;1,8000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;4;11;11;10,8;10;0,8000000000000007
31567051001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
31567052001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;27;20;20;18,900000000000002;18;0,9000000000000021
31567056001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;7;7;7,2;7;0,0
31568007001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;3;9;9;9,0;9;0,0
31568011001;2,3000000000000007;3;full_horizon_lead_time_percentile_n_plus_one;;7;16;16;15,3;15;0,3000000000000007
31568012001;2,900000000000002;3;full_horizon_lead_time_percentile_n_plus_one;;8;16;16;15,3;15;0,3000000000000007
31568016001;2,900000000000002;3;full_horizon_lead_time_percentile_n_plus_one;;14;20;20;18,900000000000002;18;0,9000000000000021
31568019001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;22;20;20;18,900000000000002;18;0,9000000000000021
31568028001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;15;20;20;18,900000000000002;18;0,9000000000000021
31568043001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;5;5;5,4;5;0,0
31580049002;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
31602059001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;19;19;18,0;18;0,0
31607015001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;4;19;19;18,0;18;0,0
31611044001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;18;18;17,1;17;0,10000000000000142
31611047001;3,8000000000000043;4;full_horizon_lead_time_percentile_n_plus_one;;6;20;20;18,900000000000002;18;0,9000000000000021
31623006001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;7;11;11;10,8;10;0,8000000000000007
31623026001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;7;17;17;16,2;16;0,1999999999999993
31623898001;5,9;6;full_horizon_lead_time_percentile_n_plus_one;;8;10;10;9,9;9;0,9000000000000004
31623904001;2,200000000000003;3;full_horizon_lead_time_percentile_n_plus_one;;5;18;18;17,1;17;0,10000000000000142
31628003001;1,5;2;full_horizon_lead_time_percentile_n_plus_one;;2;14;14;13,5;13;0,5
31644022001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;5;5;5,4;5;0,0
31707014001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;6;11;11;10,8;10;0,8000000000000007
31707041001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;18;18;17,1;17;0,10000000000000142
31707055001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;14;14;13,5;13;0,5
31707075001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;4;5;5;5,4;5;0,0
31707076001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;4;19;19;18,0;18;0,0
31707086001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;2;2;2;2,7;2;0,0
31707941001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
31709944001;2,6000000000000014;3;full_horizon_lead_time_percentile_n_plus_one;;2;16;16;15,3;15;0,3000000000000007
31709974001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;16;18;18;17,1;17;0,10000000000000142
31753028001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
31761004001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;3;3;3,6;3;0,0
31762003001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;2;1;1;1,8;1;0,0
31762007001;2,3000000000000043;3;full_horizon_lead_time_percentile_n_plus_one;;5;18;18;17,1;17;0,10000000000000142
31762009001;1,9000000000000021;2;full_horizon_lead_time_percentile_n_plus_one;;6;20;20;18,900000000000002;18;0,9000000000000021
31762901001;1,4000000000000004;2;full_horizon_lead_time_percentile_n_plus_one;;2;15;15;14,4;14;0,40000000000000036
31821064001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;2;2;2,7;2;0,0
31821065001;1,1999999999999993;2;full_horizon_lead_time_percentile_n_plus_one;;5;17;17;16,2;16;0,1999999999999993
31822063001;6,20000000000001;7;full_horizon_lead_time_percentile_n_plus_one;;4;16;16;15,3;15;0,3000000000000007
31822064001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;12;19;19;18,0;18;0,0
31827020001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;3;9;9;9,0;9;0,0
31827023001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;21;20;20;18,900000000000002;18;0,9000000000000021
31912024001;1,9000000000000021;2;full_horizon_lead_time_percentile_n_plus_one;;6;20;20;18,900000000000002;18;0,9000000000000021
31912036001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;6;19;19;18,0;18;0,0
31914003001;3,3999999999999986;4;full_horizon_lead_time_percentile_n_plus_one;;10;17;17;16,2;16;0,1999999999999993
32400180001;2,6000000000000014;3;full_horizon_lead_time_percentile_n_plus_one;;7;21;21;19,8;19;0,8000000000000007
32410009001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;7;19;19;18,0;18;0,0
32410016001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;19;19;18,0;18;0,0
32410019001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;1;7;7;7,2;7;0,0
32410022001;3,3999999999999986;4;full_horizon_lead_time_percentile_n_plus_one;;1;13;13;12,6;12;0,5999999999999996
32410035001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;5;19;19;18,0;18;0,0
32410102001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;3;18;18;17,1;17;0,10000000000000142
32420004001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
32420014001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;19;19;18,0;18;0,0
32420015001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
32421010001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
32421016001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
32424001001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;2;4;4;4,5;4;0,0
32431010001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;3;7;7;7,2;7;0,0
32431020001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
32431035001;7,0;7;full_horizon_lead_time_percentile_n_plus_one;;7;14;14;13,5;13;0,5
32431067001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
32470025001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
32470079001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
32470093001;1,3999999999999986;2;full_horizon_lead_time_percentile_n_plus_one;;4;17;17;16,2;16;0,1999999999999993
32500008001;15,0;15;full_horizon_lead_time_percentile_n_plus_one;;4;10;10;9,9;9;0,9000000000000004
32501007001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;3;8;8;8,1;8;0,0
32501008001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;2;10;10;9,9;9;0,9000000000000004
32501100001;11,900000000000002;12;full_horizon_lead_time_percentile_n_plus_one;;13;20;20;18,900000000000002;18;0,9000000000000021
32502011001;91,2000000000001;92;full_horizon_lead_time_percentile_n_plus_one;;1;12;12;11,700000000000001;11;0,7000000000000011
32503007003;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
32503008003;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
32503035001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
32503040003;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
32504024001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;19;19;18,0;18;0,0
32504025002;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;3;17;17;16,2;16;0,1999999999999993
32504043005;6,300000000000004;7;full_horizon_lead_time_percentile_n_plus_one;;4;18;18;17,1;17;0,10000000000000142
32510002001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
32511012001;7,400000000000006;8;full_horizon_lead_time_percentile_n_plus_one;;5;11;11;10,8;10;0,8000000000000007
32511021001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
32514005001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
32517006001;11,500000000000004;12;full_horizon_lead_time_percentile_n_plus_one;;3;16;16;15,3;15;0,3000000000000007
32517009001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
32523001001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;8;8;8,1;8;0,0
32524032001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
32600042001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;2;1;1;1,8;1;0,0
33550920001;1,3000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;3;16;16;15,3;15;0,3000000000000007
33550938001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;23;14;14;13,5;13;0,5
33551004001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;9;20;20;18,900000000000002;18;0,9000000000000021
33551902001;27,0;27;full_horizon_lead_time_percentile_n_plus_one;;14;19;19;18,0;18;0,0
33551908001;3,900000000000002;4;full_horizon_lead_time_percentile_n_plus_one;;18;20;20;18,900000000000002;18;0,9000000000000021
34123005001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
34511006001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
35131010001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;2;2;2,7;2;0,0
35301005001;9,900000000000002;10;full_horizon_lead_time_percentile_n_plus_one;;11;20;20;18,900000000000002;18;0,9000000000000021
35301020001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
35302003001;12,0;12;full_horizon_lead_time_percentile_n_plus_one;;2;9;9;9,0;9;0,0
35302015001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;2;7;7;7,2;7;0,0
35302040001;8,0;8;full_horizon_lead_time_percentile_n_plus_one;;3;8;8;8,1;8;0,0
35307005001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
35307925001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;2;3;3;3,6;3;0,0
35311004001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;18;18;17,1;17;0,10000000000000142
35750013001;21,70000000000001;22;full_horizon_lead_time_percentile_n_plus_one;;4;10;10;9,9;9;0,9000000000000004
35751018001;8,600000000000009;9;full_horizon_lead_time_percentile_n_plus_one;;3;12;12;11,700000000000001;11;0,7000000000000011
35751019001;11,399999999999999;12;full_horizon_lead_time_percentile_n_plus_one;;15;17;17;16,2;16;0,1999999999999993
35751021001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;3;4;4;4,5;4;0,0
35752005001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
41100017001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;4;4;4,5;4;0,0
41212906001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
41212916001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;0;3;3;3,6;3;0,0
41220010001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
41223020001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;5;5;5,4;5;0,0
41232043001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
41232047001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;9;9;9,0;9;0,0
41232052001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
41234002001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;9;9;9,0;9;0,0
41234006001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;8;8;8,1;8;0,0
41244001001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
41300016001;6,100000000000003;7;full_horizon_lead_time_percentile_n_plus_one;;16;12;12;11,700000000000001;11;0,7000000000000011
41301002001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
41302008001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;6;6;6,3;6;0,0
41302901001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
41303049001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;4;4;4,5;4;0,0
41303054001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
41310001001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;18;18;17,1;17;0,10000000000000142
41313936001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;13;13;12,6;12;0,5999999999999996
41332022001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;3;3;3,6;3;0,0
41333047001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
41401011001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
41401022001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
41401031001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;15;15;14,4;14;0,40000000000000036
41401040001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;11;11;10,8;10;0,8000000000000007
41401071001;1,4000000000000004;2;full_horizon_lead_time_percentile_n_plus_one;;5;15;15;14,4;14;0,40000000000000036
41414006001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;4;13;13;12,6;12;0,5999999999999996
41417001001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
41417013001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;6;6;6,3;6;0,0
41420006001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
41521020001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;8;19;19;18,0;18;0,0
41522089001;2,8000000000000007;3;full_horizon_lead_time_percentile_n_plus_one;;3;11;11;10,8;10;0,8000000000000007
41601014001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
41601020001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
42014003001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;19;19;18,0;18;0,0
42015012001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;16;16;15,3;15;0,3000000000000007
42613064002;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;3;3;3,6;3;0,0
60011899001;9,00000000000001;10;full_horizon_lead_time_percentile_n_plus_one;;8;12;12;11,700000000000001;11;0,7000000000000011
60014001010;1,1999999999999993;2;full_horizon_lead_time_percentile_n_plus_one;;4;17;17;16,2;16;0,1999999999999993
61062008001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;1;6;6;6,3;6;0,0
61063005002;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
61064012003;4,700000000000001;5;full_horizon_lead_time_percentile_n_plus_one;;3;10;10;9,9;9;0,9000000000000004
61064105002;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;2;5;5;5,4;5;0,0
61064195002;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
61080007004;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;1;19;19;18,0;18;0,0
61080010003;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;9;9;9,0;9;0,0
65011150001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
65090016001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
