title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity;is_new_product;item_role;log_capacity;log_price_per_piece;log_estimation_discount;log_shelf_life;Promo_normalized;log_capacity_normalized;log_price_per_piece_normalized;log_estimation_discount_normalized;log_shelf_life_normalized;cluster;distance_to_new_product;same_cluster_as_new;new_product_first
百家珍蘆薈醋600ml;飲料零食;149.0;百家珍;規格：600ml毫升x1x1Bottle瓶;百家珍蘆薈醋600ml;198.0;1;600.0;24.0;702;24.75%;1;10052014001;unique_master_match;1;1;ml;1;bottle;149.0;198.0;24.747475;volume;month;24.75;1.0;31.0;24.0;27.0;12.34;12.0;25.0;0;historical;6.398594934535208;5.0106352940962555;3.248336564049293;3.2188758248682006;0.6695340634119862;0.24095047197446526;2.493247432643223;1.1502941992478366;1.5349737149444564;59;3.7188852718805125;1;1
AW 麥根沙士;飲料零食;50.0;AW;規格：355ml毫升x1x1Can罐;AW 麥根沙士;0.0;1;355.0;9.0;49;0.00%;1;10002013001;unique_master_match;1;1;ml;1;can;50.0;0.0;0.0;volume;month;0.0;1.0;40.0;13.0;13.0;4.69;12.0;69.0;0;historical;5.87493073085203;3.9318256327243257;0.0;2.302585092994046;0.6695340634119862;-0.2941265349956201;0.9825209004715991;-1.3370950989909725;-1.0337925091052724;99;3.724106276056579;1;1
老協珍熬雞精42ml毫升 x 14 x 1Box盒;飲料零食;1493.0;老協珍;規格：42ml毫升x14x1Box盒;老協珍熬雞精14入;0.0;1;42.0;18.0;326;0.00%;0;10023020001;unique_master_match;1;1;ml;14;box;106.642857;0.0;0.0;volume;month;0.0;0.0;60.0;37.0;29.0;12.52;12.0;730.0;0;historical;3.7612001156935624;4.678818867684097;0.0;2.9444389791664403;-1.4935759876113537;-2.453924060098756;2.0285835562058026;-1.3370950989909725;0.7656064438911788;37;3.7412284488311602;1;1
老協珍熬雞精暖薑口味42mlx14入;飲料零食;1493.0;老協珍;規格：42ml毫升x14x1BOX盒;老協珍熬雞精暖薑口味42mlx14入;0.0;1;42.0;19.0;367;0.00%;0;10023114001;unique_master_match;1;1;ml;14;box;106.642857;0.0;0.0;volume;month;0.0;0.0;60.0;38.0;30.0;12.48;12.0;35.0;0;historical;3.7612001156935624;4.678818867684097;0.0;2.995732273553991;-1.4935759876113537;-2.453924060098756;2.0285835562058026;-1.3370950989909725;0.909404124648552;37;3.7439909293873574;1;1
【安心價】健酪乳酸飲料原味 1450ml;飲料零食;42.0;;規格：1450ml毫升x1x1Bottle瓶;健酪乳酸飲料原味Pet1450ml;0.0;1;1450.0;11.0;374;0.00%;1;10024003001;unique_master_match;1;1;ml;1;bottle;42.0;0.0;0.0;volume;month;0.0;1.0;38.0;29.0;32.0;19.87;12.0;482.0;0;historical;7.280008252884188;3.7612001156935624;0.0;2.4849066497880004;0.6695340634119862;1.1415734226527616;0.7435830184025144;-1.3370950989909725;-0.5226649371276071;18;3.7531723068123197;1;1
白蘭氏養蔘飲60mlx18;飲料零食;899.0;白蘭氏;規格：60ml毫升x18x1Box盒;白蘭氏養蔘飲60mlx18;0.0;1;60.0;24.0;349;0.00%;1;10023066001;unique_master_match;1;1;ml;18;box;49.944444;0.0;0.0;volume;month;0.0;1.0;48.0;33.0;20.0;12.88;4.0;20.666667;0;historical;4.110873864173311;3.9307357056361996;0.0;3.2188758248682006;0.6695340634119862;-2.096629478119359;0.9809946054919353;-1.3370950989909725;1.5349737149444564;33;3.7532469923320178;1;1
天地合補葡萄糖胺18入**隨機出貨不挑款，以實際出貨為準。**;飲料零食;939.0;天地合補;規格：60ml毫升x18x1Box盒;天地合補葡萄糖胺18入;0.0;1;60.0;24.0;369;0.00%;1;10023892001;unique_master_match;1;1;ml;18;box;52.166667;0.0;0.0;volume;month;0.0;1.0;57.0;32.0;20.0;9.38;4.0;89.666667;0;historical;4.110873864173311;3.973431639826382;0.0;3.2188758248682006;0.6695340634119862;-2.096629478119359;1.0407844673244058;-1.3370950989909725;1.5349737149444564;33;3.774521026157367;1;1
Evian依雲礦泉水-1000ml;飲料零食;225.0;Evian 依雲;規格：1000ml毫升x1x3Bottle瓶;Evian依雲礦泉水1000ml;0.0;1;1000.0;24.0;632;0.00%;1;10040044001;unique_master_match;1;1;ml;3;bottle;75.0;0.0;0.0;volume;month;0.0;1.0;34.0;25.0;25.0;13.02;12.0;1345.0;0;historical;6.90875477931522;4.330733340286331;0.0;3.2188758248682006;0.6695340634119862;0.7622288043509237;1.5411370116170058;-1.3370950989909725;1.5349737149444564;110;3.7866809202510487;1;1
KIRIN午後紅茶-原味紅茶 1500ml;飲料零食;79.0;KIRIN 麒麟;規格：1500ml毫升x1x1Bottle瓶;KIRIN午後紅茶-原味紅茶 1500ml;109.0;1;1500.0;9.0;431;27.52%;1;10031899001;unique_master_match;1;1;ml;1;bottle;79.0;109.0;27.522936;volume;month;27.52;1.0;32.0;19.0;32.0;12.83;8.0;257.0;0;historical;7.313886831633462;4.382026634673881;3.350708535549134;2.302585092994046;0.6695340634119862;1.1761903553933644;1.6129663097113676;1.2286847666436258;-1.0337925091052724;116;3.7987612452772193;1;1
茶裏王台式綠茶Pet1250ml;飲料零食;360.0;統一;規格：1250ml毫升x1x12Bottle瓶;茶裏王台式綠茶微甜Pet1250ml;0.0;1;1250.0;9.0;489;0.00%;1;10033026001;unique_master_match;1;1;ml;12;bottle;30.0;0.0;0.0;volume;month;0.0;1.0;36.0;27.0;31.0;16.0;12.0;2030.0;0;historical;7.1316985104669115;3.4339872044851463;0.0;2.302585092994046;0.6695340634119862;0.9900313991212992;0.28536574029338996;-1.3370950989909725;-1.0337925091052724;62;3.801036602926902;1;1
可口可樂 1250ml;飲料零食;31.0;CocaCola 可口可樂;規格：1250ml毫升x1x1Bottle瓶;可口可樂纖維+ 1250ml;0.0;1;1250.0;9.0;9;0.00%;1;10000008001;unique_master_match;1;1;ml;1;bottle;31.0;0.0;0.0;volume;month;0.0;1.0;37.0;26.0;28.0;16.14;12.0;64.0;0;historical;7.1316985104669115;3.4657359027997265;0.0;2.302585092994046;0.6695340634119862;0.9900313991212992;0.3298254838636814;-1.3370950989909725;-1.0337925091052724;62;3.8084678398493916;1;1
可口可樂 1250ml;飲料零食;31.0;CocaCola 可口可樂;規格：1250ml毫升x1x1Bottle瓶;可口可樂1250ml;0.0;1;1250.0;9.0;15;0.00%;1;10000022001;unique_master_match;1;1;ml;1;bottle;31.0;0.0;0.0;volume;month;0.0;1.0;37.0;27.0;29.0;15.12;12.0;1843.333333;0;historical;7.1316985104669115;3.4657359027997265;0.0;2.302585092994046;0.6695340634119862;0.9900313991212992;0.3298254838636814;-1.3370950989909725;-1.0337925091052724;62;3.8084678398493916;1;1
紅花牌檸檬果露960ml;飲料零食;160.0;紅花牌;規格：960ml毫升x1x1Bottle瓶;紅花牌檸檬果露960ml;0.0;1;960.0;24.0;697;0.00%;0;10051034001;unique_master_match;1;1;ml;1;bottle;160.0;0.0;0.0;volume;month;0.0;0.0;38.0;30.0;26.0;17.8;12.0;147.0;0;historical;6.8679744089702925;5.081404364984463;0.0;3.2188758248682006;-1.4935759876113537;0.7205596615036165;2.592349912789709;-1.3370950989909725;1.5349737149444564;151;3.8210344375795002;1;1
悅氏 Light鹼性水2200ml;飲料零食;36.0;悅氏;規格：2200ml毫升x1x1Bottle瓶;悅氏天然水2200ml;0.0;1;2200.0;12.0;623;0.00%;1;10040033001;unique_master_match;1;1;ml;1;bottle;36.0;0.0;0.0;volume;month;0.0;1.0;38.0;23.0;31.0;19.0;8.0;3680.0;0;historical;7.696667081526462;3.6109179126442243;0.0;2.5649493574615367;0.6695340634119862;1.567312966027114;0.5331331868992296;-1.3370950989909725;-0.298269996961929;18;3.8269266000335502;1;1
黑松FIN補給飲料Pet1460ml;飲料零食;29.0;黑松;規格：1460ml毫升x1x1Bottle瓶;黑松FIN健康補給飲料Pet1460ml;0.0;1;1460.0;9.0;288;0.00%;1;10021026001;unique_master_match;1;1;ml;1;bottle;29.0;0.0;0.0;volume;month;0.0;1.0;39.0;28.0;32.0;19.23;12.0;1557.0;0;historical;7.2868764117507;3.4011973816621555;0.0;2.302585092994046;0.6695340634119862;1.1485912670344096;0.23944804313363058;-1.3370950989909725;-1.0337925091052724;62;3.854806570481184;1;1
波爾天然水6000ml;飲料零食;100.0;波爾;規格：6000ml毫升x1x2Bottle瓶;波爾天然水6000ml;0.0;1;6000.0;18.0;629;0.00%;0;10040040001;unique_master_match;1;1;ml;2;bottle;50.0;0.0;0.0;volume;month;0.0;0.0;37.0;19.0;32.0;12.6;2.0;1068.0;0;historical;8.699681400989514;3.9318256327243257;0.0;2.9444389791664403;-1.4935759876113537;2.592187105278248;0.9825209004715991;-1.3370950989909725;0.7656064438911788;149;3.859186338448652;1;1
老協珍人蔘精無糖60mlx14入;飲料零食;840.0;老協珍;規格：60ml毫升x14x1Set組;老協珍人蔘精60mlx14入;0.0;1;60.0;25.0;321;0.00%;1;10023005001;unique_master_match;1;1;ml;14;set;60.0;0.0;0.0;volume;month;0.0;1.0;47.0;37.0;22.0;13.35;5.0;150.0;0;historical;4.110873864173311;4.110873864173311;0.0;3.258096538021482;0.6695340634119862;-2.096629478119359;1.233253651088979;-1.3370950989909725;1.6449266367918967;33;3.8719974262631163;1;1
百家珍蘋果醋600ml;飲料零食;129.0;百家珍;規格：600ml毫升x1x1Bottle瓶;百家珍蘋果醋600ml;0.0;1;600.0;36.0;705;0.00%;0;10052019001;unique_master_match;1;1;ml;1;bottle;129.0;0.0;0.0;volume;month;0.0;0.0;32.0;25.0;27.0;12.34;12.0;103.0;0;historical;6.398594934535208;4.867534450455582;0.0;3.6109179126442243;-1.4935759876113537;0.24095047197446526;2.2928541204539505;-1.3370950989909725;2.634040243125057;35;3.8723290558270733;1;1
泰山純水5L;飲料零食;104.0;泰山;規格：5000ml毫升x1x2Bucket桶;泰山純水5L;0.0;1;5000.0;12.0;631;0.00%;0;10040042001;unique_master_match;1;1;ml;2;bucket;52.0;0.0;0.0;volume;month;0.0;0.0;36.0;19.0;32.0;10.65;2.0;1587.333333;0;historical;8.517393171418904;3.970291913552122;0.0;2.5649493574615367;-1.4935759876113537;2.405926063185844;1.0363877067501182;-1.3370950989909725;-0.298269996961929;162;3.8845030676691734;1;1
家樂福純水6000ml;飲料零食;76.0;家樂福;規格：6000ml毫升x1x2BOTTLE瓶;家樂福超值純水6000ml;0.0;1;6000.0;12.0;628;0.00%;0;10040039001;unique_master_match;1;1;ml;2;bottle;38.0;0.0;0.0;volume;month;0.0;0.0;36.0;18.0;35.0;11.15;2.0;8978.0;0;historical;8.699681400989514;3.6635616461296463;0.0;2.5649493574615367;-1.4935759876113537;2.592187105278248;0.6068535916904321;-1.3370950989909725;-0.298269996961929;16;3.8963283873639196;1;1
蘋果西打 1250ml;飲料零食;42.0;;規格：1250ml毫升x1x1Bottle瓶;蘋果西打1250ml;0.0;1;1250.0;9.0;69;0.00%;1;10002074001;unique_master_match;1;1;ml;1;bottle;42.0;0.0;0.0;volume;month;0.0;1.0;36.0;27.0;28.0;17.0;12.0;1783.0;0;historical;7.1316985104669115;3.7612001156935624;0.0;2.302585092994046;0.6695340634119862;0.9900313991212992;0.7435830184025144;-1.3370950989909725;-1.0337925091052724;168;3.9013168792263007;1;1
統一麥香阿薩姆奶茶Pet1250ml;飲料零食;42.0;統一;規格：1250ml毫升x1x1Bottle瓶;麥香阿薩姆奶茶Pet1250ml;0.0;1;1250.0;9.0;440;0.00%;1;10032001001;unique_master_match;1;1;ml;1;bottle;42.0;0.0;0.0;volume;month;0.0;1.0;35.0;27.0;28.0;16.32;12.0;1944.0;0;historical;7.1316985104669115;3.7612001156935624;0.0;2.302585092994046;0.6695340634119862;0.9900313991212992;0.7435830184025144;-1.3370950989909725;-1.0337925091052724;168;3.9013168792263007;1;1
老協珍人蔘精60mlx7入;飲料零食;448.0;老協珍;規格：60ml毫升x7x1BOX盒;老協珍人蔘精60mlx7入 老協珍人蔘精7;0.0;1;60.0;25.0;362;0.00%;1;10023104001;unique_master_match;1;1;ml;7;box;64.0;0.0;0.0;volume;month;0.0;1.0;38.0;32.0;28.0;13.742;10.0;12.0;0;historical;4.110873864173311;4.174387269895637;0.0;3.258096538021482;0.6695340634119862;-2.096629478119359;1.3221955567920445;-1.3370950989909725;1.6449266367918967;33;3.9087157592206347;1;1
金車麥根沙士Pet 2000ml;飲料零食;45.0;金車;規格：2000ml毫升x1x1Bottle瓶;金車麥根沙士Pet 2000ml;0.0;1;2000.0;11.0;65;0.00%;1;10002069001;unique_master_match;1;1;ml;1;bottle;45.0;0.0;0.0;volume;month;0.0;1.0;34.0;23.0;30.0;13.28;6.0;362.0;0;historical;7.601402334583733;3.828641396489095;0.0;2.4849066497880004;0.6695340634119862;1.4699720072498026;0.8380253801179995;-1.3370950989909725;-0.5226649371276071;18;3.926570515546394;1;1
家樂福竹炭水6000ml;飲料零食;86.0;家樂福;規格：6000ml毫升x1x2Bottle瓶;家福竹炭水6000ml;0.0;1;6000.0;12.0;626;0.00%;0;10040037001;unique_master_match;1;1;ml;2;bottle;43.0;0.0;0.0;volume;month;0.0;0.0;36.0;18.0;35.0;12.55;2.0;701.333333;0;historical;8.699681400989514;3.784189633918261;0.0;2.5649493574615367;-1.4935759876113537;2.592187105278248;0.7757767189110246;-1.3370950989909725;-0.298269996961929;16;3.9402874554920184;1;1
聖沛黎洛氣泡礦泉水750ml-玻璃瓶裝;飲料零食;83.0;DigiMax;規格：750ml毫升x1x1Bottle瓶;聖沛黎洛氣泡礦泉水750ml;0.0;1;750.0;30.0;657;0.00%;1;10041001001;unique_master_match;1;1;ml;1;bottle;83.0;0.0;0.0;volume;month;0.0;1.0;33.0;25.0;30.0;14.7;12.0;641.0;0;historical;6.621405651764134;4.430816798843313;0.0;3.4339872044851463;0.6695340634119862;0.46861715389997305;1.681290313619559;-1.3370950989909725;2.138025592636744;17;3.9469011651693084;1;1
家樂福天然水6.3L;飲料零食;84.0;家樂福;規格：6300ml毫升x1x2BOTTLE瓶;家樂福天然水 6.3L;0.0;1;6300.0;12.0;653;0.00%;0;10040094001;unique_master_match;1;1;ml;2;bottle;42.0;0.0;0.0;volume;month;0.0;0.0;37.0;18.0;36.0;12.0;2.0;700.0;0;historical;8.748463629942055;3.7612001156935624;0.0;2.5649493574615367;-1.4935759876113537;2.6420325002425513;0.7435830184025144;-1.3370950989909725;-0.298269996961929;16;3.9694552553027447;1;1
統一H2O純水5800ml;飲料零食;84.0;統一;規格：5800ml毫升x1x2Bucket桶;統一H2O純水5800ml;90.0;1;5800.0;12.0;617;6.67%;1;10040026001;unique_master_match;1;1;ml;2;bucket;42.0;45.0;6.666667;volume;month;6.67;1.0;35.0;18.0;25.0;12.39;2.0;3122.0;0;historical;8.665785595466064;3.7612001156935624;2.0368819707392998;2.5649493574615367;0.6695340634119862;2.557552570320994;0.7435830184025144;0.2226319538845822;-0.298269996961929;46;3.9939268262497505;1;1
桂格養氣人蔘雞精雙效滋補18入**隨機出貨不挑款，以實際出貨為準。**;飲料零食;759.0;桂格;規格：68ml毫升x18x1Box盒;桂格養氣人蔘雞精雙效滋補18入;0.0;1;68.0;36.0;341;0.00%;1;10023051001;unique_master_match;1;1;ml;18;box;42.166667;0.0;0.0;volume;month;0.0;1.0;69.0;29.0;20.0;14.54;4.0;212.0;0;historical;4.23410650459726;3.7650686001934903;0.0;3.6109179126442243;0.6695340634119862;-1.9707110900850284;0.7490003059765834;-1.3370950989909725;2.634040243125057;102;4.002603061135382;1;1
維大力淨化純水6000ml;飲料零食;115.0;維大力;規格：6000ml毫升x1x2Bucket桶;維大力淨化純水6000ml;0.0;1;6000.0;24.0;619;0.00%;0;10040028001;unique_master_match;1;1;ml;2;bucket;57.5;0.0;0.0;volume;month;0.0;0.0;35.0;18.0;34.0;12.56;2.0;80.0;0;historical;8.699681400989514;4.069026754237811;0.0;3.2188758248682006;-1.4935759876113537;2.592187105278248;1.1746524524365065;-1.3370950989909725;1.5349737149444564;61;4.0032336131110196;1;1
桂格5X人蔘濃縮精華飲盒裝15ml*18包;飲料零食;939.0;桂格;規格：15ml毫升x18x1BOX盒;桂格5X人蔘濃縮精華飲盒裝15ml*18包;0.0;1;15.0;24.0;352;0.00%;0;10023075001;unique_master_match;1;1;ml;18;box;52.166667;0.0;0.0;volume;month;0.0;0.0;41.0;31.0;15.0;3.93;6.0;12.0;0;historical;2.772588722239781;3.973431639826382;0.0;3.2188758248682006;-1.4935759876113537;-3.4640813741660272;1.0407844673244058;-1.3370950989909725;1.5349737149444564;72;4.009782800199686;1;1
普娜天然礦泉水Btl750;飲料零食;996.0;;規格：750ml毫升x1x12Bottle瓶;普娜天然礦泉水Btl750;0.0;1;750.0;32.0;621;0.00%;1;10040031001;unique_master_match;1;1;ml;12;bottle;83.0;0.0;0.0;volume;month;0.0;1.0;32.0;25.0;30.0;15.0;12.0;95.0;0;historical;6.621405651764134;4.430816798843313;0.0;3.4965075614664802;0.6695340634119862;0.46861715389997305;1.681290313619559;-1.3370950989909725;2.3132976714022853;17;4.011214607009475;1;1
維大力汽水2L;飲料零食;34.0;維大力;規格：2000ml毫升x1x1Bottle瓶;維大力汽水2L;0.0;1;2000.0;9.0;57;0.00%;1;10002035001;unique_master_match;1;1;ml;1;bottle;34.0;0.0;0.0;volume;month;0.0;1.0;34.0;23.0;31.0;13.44;6.0;1742.0;0;historical;7.601402334583733;3.5553480614894135;0.0;2.302585092994046;0.6695340634119862;1.4699720072498026;0.4553151513973602;-1.3370950989909725;-1.0337925091052724;39;4.031110066818183;1;1
維大力白葡萄風味氣水2000ml;飲料零食;34.0;維大力;規格：2000ml毫升x1x1Bottle瓶;維大力白葡萄風味氣水2000ml;0.0;1;2000.0;9.0;80;0.00%;1;10002919001;unique_master_match;1;1;ml;1;bottle;34.0;0.0;0.0;volume;month;0.0;1.0;35.0;23.0;31.0;13.46;6.0;202.0;0;historical;7.601402334583733;3.5553480614894135;0.0;2.302585092994046;0.6695340634119862;1.4699720072498026;0.4553151513973602;-1.3370950989909725;-1.0337925091052724;39;4.031110066818183;1;1
天地合補金盞花葉黃素濃縮飲15mlx16入;飲料零食;799.0;桂格;規格：15ml毫升x16x1BOX盒;天地合補金盞花葉黃素濃縮飲15mlx16入;968.0;1;15.0;24.0;371;17.46%;1;10023998001;unique_master_match;1;1;ml;16;box;49.9375;60.5;17.458678;volume;month;17.46;1.0;46.0;30.0;16.0;3.77;6.0;21.0;0;historical;2.772588722239781;3.9305993910010817;2.915534612209088;3.2188758248682006;0.6695340634119862;-3.4640813741660272;0.9808037153438679;0.8954536071115373;1.5349737149444564;36;4.0504080575164485;1;1
百家珍蔓越莓醋600ml;飲料零食;219.0;百家珍;規格：600ml毫升x1x1Bottle瓶;百家珍蔓越莓醋600ml;0.0;1;600.0;24.0;706;0.00%;0;10052020001;unique_master_match;1;1;ml;1;bottle;219.0;0.0;0.0;volume;month;0.0;0.0;32.0;25.0;27.0;12.34;12.0;702.0;0;historical;6.398594934535208;5.393627546352362;0.0;3.2188758248682006;-1.4935759876113537;0.24095047197446526;3.029576108420618;-1.3370950989909725;1.5349737149444564;51;4.062114149735974;1;1
百家珍紅葡萄醋600ml;飲料零食;219.0;百家珍;規格：600ml毫升x1x1Bottle瓶;百家珍紅葡萄醋600ml;0.0;1;600.0;24.0;709;0.00%;0;10052025001;unique_master_match;1;1;ml;1;bottle;219.0;0.0;0.0;volume;month;0.0;0.0;32.0;25.0;27.0;12.4;12.0;303.0;0;historical;6.398594934535208;5.393627546352362;0.0;3.2188758248682006;-1.4935759876113537;0.24095047197446526;3.029576108420618;-1.3370950989909725;1.5349737149444564;51;4.062114149735974;1;1
味丹竹炭礦泉水6200ml;飲料零食;110.0;味丹;規格：6200ml毫升x1x2Bucket桶;味丹竹炭礦泉水6200ml;0.0;1;6200.0;12.0;634;0.00%;0;10040049001;unique_master_match;1;1;ml;2;bucket;55.0;0.0;0.0;volume;month;0.0;0.0;36.0;18.0;37.0;12.8;2.0;1788.0;0;historical;8.732465848349879;4.02535169073515;0.0;2.5649493574615367;-1.4935759876113537;2.6256860609933224;1.1134914528734858;-1.3370950989909725;-0.298269996961929;162;4.072746077608048;1;1
味丹多喝水6200ml;飲料零食;96.0;味丹;規格：6200ml毫升x1x2Bucket桶;味丹多喝水6200ml;104.0;1;6200.0;12.0;595;7.69%;1;10040004001;unique_master_match;1;1;ml;2;bucket;48.0;52.0;7.692308;volume;month;7.69;1.0;36.0;18.0;36.0;12.39;2.0;4908.0;0;historical;8.732465848349879;3.8918202981106265;2.1624384966490333;2.5649493574615367;0.6695340634119862;2.6256860609933224;0.9264988582213832;0.31877591948480927;-0.298269996961929;46;4.08640805702536;1;1
茶裏王日式綠茶無糖600ml;飲料零食;68.0;統一;規格：600ml毫升x1x4Bottle瓶;茶裏王日式綠茶無糖600ml;0.0;1;600.0;6.0;479;0.00%;1;10033015001;unique_master_match;1;1;ml;4;bottle;17.0;0.0;0.0;volume;month;0.0;1.0;40.0;28.0;24.0;16.0;24.0;11991.0;0;historical;6.398594934535208;2.8903717578961645;0.0;1.9459101490553132;0.6695340634119862;0.24095047197446526;-0.47589392196798247;-1.3370950989909725;-2.0337093663680847;103;4.143688597516462;1;1
崇德發綜合水果醋;飲料零食;198.0;崇德發;規格：500ml毫升x1x1Bottle瓶;崇德發綜合水果醋;0.0;1;500.0;36.0;704;0.00%;0;10052017001;unique_master_match;1;1;ml;1;bottle;198.0;0.0;0.0;volume;month;0.0;0.0;30.0;23.0;29.0;12.81;12.0;92.0;0;historical;6.2166061010848646;5.293304824724492;0.0;3.6109179126442243;-1.4935759876113537;0.054995351078896616;2.8890877509561967;-1.3370950989909725;2.634040243125057;158;4.274620327464988;1;1
茶裏王濃韻烏龍茶-975ml;飲料零食;36.0;濃韻;規格：975ml毫升x1x1Bottle瓶;濃韻烏龍茶 975mL;0.0;1;975.0;6.0;399;0.00%;1;10030020001;unique_master_match;1;1;ml;1;bottle;36.0;0.0;0.0;volume;month;0.0;1.0;40.0;22.0;22.0;12.48;12.0;327.0;0;historical;6.883462586413092;3.6109179126442243;0.0;1.9459101490553132;0.6695340634119862;0.7363853902267673;0.5331331868992296;-1.3370950989909725;-2.0337093663680847;77;4.33254751198508;1;1
茶裏王日式綠茶無糖1250ml;飲料零食;30.0;統一;規格：1250ml毫升x1x1Bottle瓶;茶裏王日式綠茶無糖Pet1250 ml;0.0;1;1250.0;6.0;497;0.00%;1;10033034001;unique_master_match;1;1;ml;1;bottle;30.0;0.0;0.0;volume;month;0.0;1.0;35.0;27.0;31.0;16.0;12.0;5695.0;0;historical;7.1316985104669115;3.4339872044851463;0.0;1.9459101490553132;0.6695340634119862;0.9900313991212992;0.28536574029338996;-1.3370950989909725;-2.0337093663680847;77;4.3641965664155;1;1
水事紀麥飯石礦泉水5000ml;飲料零食;98.0;統一;規格：5000ml毫升x1x2BOTTLE瓶;水事紀麥飯石礦泉水5000ml;0.0;1;5000.0;12.0;647;0.00%;1;10040079001;unique_master_match;1;1;ml;2;bottle;49.0;0.0;0.0;volume;month;0.0;1.0;35.0;17.0;32.0;10.4;2.0;994.0;0;historical;8.517393171418904;3.912023005428146;0.0;2.5649493574615367;0.6695340634119862;2.405926063185844;0.954790008235243;-1.3370950989909725;-0.298269996961929;79;4.421803739951288;1;1
百家珍鳳梨醋600ml;飲料零食;129.0;百家珍;規格：600ml毫升x1x1Bottle瓶;百家珍鳳梨醋600ml;0.0;1;600.0;36.0;699;0.00%;1;10052004001;unique_master_match;1;1;ml;1;bottle;129.0;0.0;0.0;volume;month;0.0;1.0;32.0;25.0;27.0;12.34;12.0;25.666667;0;historical;6.398594934535208;4.867534450455582;0.0;3.6109179126442243;0.6695340634119862;0.24095047197446526;2.2928541204539505;-1.3370950989909725;2.634040243125057;165;4.4355357522446806;1;1
悅氏天然水6000ml;飲料零食;90.0;悅氏;規格：6000ml毫升x1x2Bucket桶;悅氏天然水6000ml;0.0;1;6000.0;12.0;616;0.00%;1;10040025001;unique_master_match;1;1;ml;2;bucket;45.0;0.0;0.0;volume;month;0.0;1.0;34.0;17.0;35.0;10.69;2.0;7104.0;0;historical;8.699681400989514;3.828641396489095;0.0;2.5649493574615367;0.6695340634119862;2.592187105278248;0.8380253801179995;-1.3370950989909725;-0.298269996961929;79;4.510681339051641;1;1
